Value,Avg3,Stdev3,Minimum3,Maximum3,Fluctuation3,Avg5,Stdev5,Minimum5,Maximum5,Fluctuation5,Avg7,Stdev7,Minimum7,Maximum7,Fluctuation7,Hour,Minute,Second,Microsecond,
12.3,11.866666666666667,1.0016652800877814,11.1,13.0,1.9000000000000004,11.9,0.7516648189186457,11.1,13.0,1.9000000000000004,11.914285714285715,0.6202917900165251,11.1,13.0,1.9000000000000004,7,58,14,528876,
12.6,11.633333333333333,0.6110100926607792,11.1,12.3,1.200000000000001,11.9,0.7516648189186457,11.1,13.0,1.9000000000000004,11.985714285714286,0.6335839103296198,11.1,13.0,1.9000000000000004,7,58,14,629550,
11.6,12.0,0.7937253933193774,11.1,12.6,1.5,12.1,0.7842193570679061,11.1,13.0,1.9000000000000004,12.057142857142857,0.6754187413675138,11.1,13.0,1.9000000000000004,7,58,14,730458,
11.1,12.166666666666666,0.5131601439446886,11.6,12.6,1.0,11.82,0.6140032573203502,11.1,12.6,1.5,11.957142857142857,0.685218074428725,11.1,13.0,1.9000000000000004,7,58,14,831337,
11.4,11.766666666666666,0.7637626158259734,11.1,12.6,1.5,11.74,0.6877499545619762,11.1,12.6,1.5,11.885714285714286,0.7515064236331617,11.1,13.0,1.9000000000000004,7,58,14,932038,
11.9,11.366666666666667,0.2516611478423584,11.1,11.6,0.5,11.8,0.6284902544988268,11.1,12.6,1.5,11.657142857142857,0.5798193478924935,11.1,12.6,1.5,7,58,15,32681,
12.5,11.466666666666667,0.40414518843273833,11.1,11.9,0.8000000000000007,11.72,0.5718391382198319,11.1,12.6,1.5,11.714285714285714,0.5814595756329397,11.1,12.6,1.5,7,58,15,133365,
12.4,11.933333333333334,0.55075705472861,11.4,12.5,1.0999999999999996,11.7,0.5338539126015657,11.1,12.5,1.4000000000000004,11.914285714285715,0.5756983337031396,11.1,12.6,1.5,7,58,15,234181,
12.0,12.266666666666667,0.3214550253664317,11.9,12.5,0.5999999999999996,11.86,0.610737259384099,11.1,12.5,1.4000000000000004,11.928571428571429,0.5879747322073337,11.1,12.6,1.5,7,58,15,334891,
12.5,12.3,0.26457513110645914,12.0,12.5,0.5,12.040000000000001,0.43931765272977585,11.4,12.5,1.0999999999999996,11.842857142857143,0.5126959555693248,11.1,12.5,1.4000000000000004,7,58,15,435526,
12.0,12.3,0.26457513110645914,12.0,12.5,0.5,12.26,0.2880972058177586,11.9,12.5,0.5999999999999996,11.971428571428572,0.552914356581818,11.1,12.5,1.4000000000000004,7,58,15,536185,
12.1,12.166666666666666,0.28867513459481287,12.0,12.5,0.5,12.28,0.25884358211089575,12.0,12.5,0.5,12.1,0.3999999999999999,11.4,12.5,1.0999999999999996,7,58,15,636898,
11.0,12.2,0.26457513110645914,12.0,12.5,0.5,12.2,0.2345207879911716,12.0,12.5,0.5,12.2,0.2581988897471611,11.9,12.5,0.5999999999999996,7,58,15,737510,
11.4,11.7,0.6082762530298218,11.0,12.1,1.0999999999999996,11.92,0.5540758070878027,11.0,12.5,1.5,12.071428571428571,0.5219012860502955,11.0,12.5,1.5,7,58,15,838150,
12.7,11.5,0.556776436283002,11.0,12.1,1.0999999999999996,11.8,0.5958187643906492,11.0,12.5,1.5,11.914285714285715,0.5367450401216932,11.0,12.5,1.5,7,58,15,938764,
11.8,11.7,0.8888194417315584,11.0,12.7,1.6999999999999993,11.84,0.6580273550544837,11.0,12.7,1.6999999999999993,11.957142857142857,0.5912053869204925,11.0,12.7,1.6999999999999993,7,58,16,39414,
11.1,11.966666666666667,0.6658328118479387,11.4,12.7,1.299999999999999,11.8,0.6519202405202645,11.0,12.7,1.6999999999999993,11.928571428571429,0.5936168397046634,11.0,12.7,1.6999999999999993,7,58,16,140186,
11.5,11.866666666666667,0.8020806277010641,11.1,12.7,1.5999999999999996,11.6,0.6892024376045109,11.0,12.7,1.6999999999999993,11.728571428571428,0.6047431568147634,11.0,12.7,1.6999999999999993,7,58,16,240916,
11.6,11.466666666666667,0.35118845842842517,11.1,11.8,0.7000000000000011,11.7,0.6123724356957942,11.1,12.7,1.5999999999999996,11.657142857142857,0.5968169536721255,11.0,12.7,1.6999999999999993,7,58,16,341542,
12.2,11.4,0.26457513110645914,11.1,11.6,0.5,11.74,0.5941380311005178,11.1,12.7,1.5999999999999996,11.585714285714285,0.5639993245521114,11.0,12.7,1.6999999999999993,7,58,16,442227,
12.9,11.766666666666666,0.3785938897200179,11.5,12.2,0.6999999999999993,11.64,0.4037325847637269,11.1,12.2,1.0999999999999996,11.757142857142856,0.5380741673076391,11.1,12.7,1.5999999999999996,7,58,16,542891,
12.3,12.233333333333333,0.6506407098647715,11.6,12.9,1.3000000000000007,11.86,0.7021395872616785,11.1,12.9,1.8000000000000007,11.971428571428572,0.6575568054403759,11.1,12.9,1.8000000000000007,7,58,16,643818,
12.3,12.466666666666667,0.37859388972001856,12.2,12.9,0.7000000000000011,12.1,0.5700877125495692,11.5,12.9,1.4000000000000004,11.914285714285715,0.5984105932344768,11.1,12.9,1.8000000000000007,7,58,16,744400,
11.7,12.5,0.34641016151377524,12.3,12.9,0.5999999999999996,12.26,0.4615192303685734,11.6,12.9,1.3000000000000007,11.985714285714286,0.6121780008803854,11.1,12.9,1.8000000000000007,7,58,16,845098,
12.4,12.1,0.3464101615137763,11.7,12.3,0.6000000000000014,12.28,0.42661458015403125,11.7,12.9,1.200000000000001,12.071428571428571,0.49904671028634123,11.5,12.9,1.4000000000000004,7,58,16,945890,
12.3,12.133333333333333,0.37859388972001895,11.7,12.4,0.7000000000000011,12.32,0.4266145801540312,11.7,12.9,1.200000000000001,12.2,0.4396968652757644,11.6,12.9,1.3000000000000007,7,58,17,46486,
12.7,12.133333333333333,0.37859388972001895,11.7,12.4,0.7000000000000011,12.200000000000001,0.28284271247461956,11.7,12.4,0.7000000000000011,12.3,0.351188458428425,11.7,12.9,1.200000000000001,7,58,17,147256,
11.6,12.466666666666667,0.20816659994661255,12.3,12.7,0.3999999999999986,12.28,0.36331804249169913,11.7,12.7,1.0,12.371428571428572,0.3773340063934769,11.7,12.9,1.200000000000001,7,58,17,247844,
12.5,12.2,0.5567764362830021,11.6,12.7,1.0999999999999996,12.14,0.472228758124704,11.6,12.7,1.0999999999999996,12.185714285714285,0.39339789623472177,11.6,12.7,1.0999999999999996,7,58,17,348373,
12.8,12.266666666666666,0.5859465277082315,11.6,12.7,1.0999999999999996,12.3,0.4183300132670378,11.6,12.7,1.0999999999999996,12.214285714285714,0.40999419275794413,11.6,12.7,1.0999999999999996,7,58,17,448968,
11.3,12.3,0.6244997998398403,11.6,12.8,1.200000000000001,12.38,0.476445169982864,11.6,12.8,1.200000000000001,12.285714285714286,0.4670066788550656,11.6,12.8,1.200000000000001,7,58,17,549665,
12.5,12.200000000000001,0.7937253933193771,11.3,12.8,1.5,12.18,0.6833739825307954,11.3,12.8,1.5,12.22857142857143,0.5648430038936652,11.3,12.8,1.5,7,58,17,650315,
12.5,12.200000000000001,0.7937253933193771,11.3,12.8,1.5,12.14,0.650384501660364,11.3,12.8,1.5,12.242857142857144,0.5711308748355985,11.3,12.8,1.5,7,58,17,750950,
12.9,12.1,0.6928203230275505,11.3,12.5,1.1999999999999993,12.32,0.5848076606885376,11.3,12.8,1.5,12.271428571428572,0.579408565447807,11.3,12.8,1.5,7,58,17,851531,
11.4,12.633333333333333,0.23094010767585052,12.5,12.9,0.40000000000000036,12.4,0.6403124237432848,11.3,12.9,1.5999999999999996,12.3,0.608276253029822,11.3,12.9,1.5999999999999996,7,58,17,952252,
11.9,12.266666666666667,0.7767453465154028,11.4,12.9,1.5,12.120000000000001,0.7224956747275375,11.3,12.9,1.5999999999999996,12.271428571428572,0.6499084184567486,11.3,12.9,1.5999999999999996,7,58,18,52902,
11.5,12.066666666666666,0.7637626158259734,11.4,12.9,1.5,12.24,0.589915248150105,11.4,12.9,1.5,12.185714285714287,0.6542898731412844,11.3,12.9,1.5999999999999996,7,58,18,153329,
11.2,11.6,0.26457513110645914,11.4,11.9,0.5,12.040000000000001,0.6465291950097846,11.4,12.9,1.5,12.0,0.6350852961085882,11.3,12.9,1.5999999999999996,7,58,18,253994,
12.5,11.533333333333333,0.35118845842842517,11.2,11.9,0.7000000000000011,11.78,0.6760177512462231,11.2,12.9,1.700000000000001,11.985714285714286,0.6542898731412846,11.2,12.9,1.700000000000001,7,58,18,354518,
11.2,11.733333333333333,0.6806859285554049,11.2,12.5,1.3000000000000007,11.7,0.5147815070493502,11.2,12.5,1.3000000000000007,11.985714285714286,0.6542898731412846,11.2,12.9,1.700000000000001,7,58,18,455287,
12.3,11.633333333333333,0.7505553499465139,11.2,12.5,1.3000000000000007,11.66,0.5504543577809158,11.2,12.5,1.3000000000000007,11.8,0.6683312551921143,11.2,12.9,1.700000000000001,7,58,18,555962,
12.3,12.0,0.7000000000000005,11.2,12.5,1.3000000000000007,11.74,0.6188699378706326,11.2,12.5,1.3000000000000007,11.714285714285714,0.5273473599964623,11.2,12.5,1.3000000000000007,7,58,18,656621,
12.3,11.933333333333334,0.6350852961085891,11.2,12.3,1.1000000000000014,11.9,0.6442049363362569,11.2,12.5,1.3000000000000007,11.842857142857143,0.5472876844254857,11.2,12.5,1.3000000000000007,7,58,18,757215,
11.5,12.3,0.0,12.3,12.3,0.0,12.120000000000001,0.5215361924162124,11.2,12.5,1.3000000000000007,11.9,0.5744562646538034,11.2,12.5,1.3000000000000007,7,58,18,857872,
12.3,12.033333333333333,0.46188021535170104,11.5,12.3,0.8000000000000007,11.92,0.5310367218940707,11.2,12.3,1.1000000000000014,11.9,0.5744562646538034,11.2,12.5,1.3000000000000007,7,58,18,958447,
12.6,12.033333333333333,0.46188021535170104,11.5,12.3,0.8000000000000007,12.14,0.3577708763999667,11.5,12.3,0.8000000000000007,12.057142857142857,0.496175852083187,11.2,12.5,1.3000000000000007,7,58,19,59150,
11.6,12.133333333333333,0.5686240703077327,11.5,12.6,1.0999999999999996,12.200000000000001,0.4123105625617661,11.5,12.6,1.0999999999999996,12.071428571428571,0.512231346542705,11.2,12.6,1.4000000000000004,7,58,19,159877,
12.0,12.166666666666666,0.5131601439446886,11.6,12.6,1.0,12.06,0.482700735445887,11.5,12.6,1.0999999999999996,12.128571428571428,0.4111540089159039,11.5,12.6,1.0999999999999996,7,58,19,260333,
12.2,12.066666666666666,0.5033222956847166,11.6,12.6,1.0,12.0,0.4636809247747853,11.5,12.6,1.0999999999999996,12.085714285714285,0.4059087394500209,11.5,12.6,1.0999999999999996,7,58,19,360852,
11.3,11.933333333333334,0.3055050463303892,11.6,12.2,0.5999999999999996,12.14,0.3714835124201343,11.6,12.6,1.0,12.071428571428571,0.39880774697543064,11.5,12.6,1.0999999999999996,7,58,19,461616,
12.8,11.833333333333334,0.47258156262526013,11.3,12.2,0.8999999999999986,11.94,0.5079370039680113,11.3,12.6,1.299999999999999,11.928571428571429,0.4750939756661681,11.3,12.6,1.299999999999999,7,58,19,562309,
13.0,12.1,0.7549834435270749,11.3,12.8,1.5,11.98,0.5761944116355173,11.3,12.8,1.5,12.114285714285714,0.530498417932204,11.3,12.8,1.5,7,58,19,663124,
13.0,12.366666666666667,0.9291573243177568,11.3,13.0,1.6999999999999993,12.26,0.6767569726275451,11.3,13.0,1.6999999999999993,12.214285714285714,0.6283008075451636,11.3,13.0,1.6999999999999993,7,58,19,763712,
11.2,12.933333333333334,0.11547005383792475,12.8,13.0,0.1999999999999993,12.46,0.7266360849833978,11.3,13.0,1.6999999999999993,12.271428571428572,0.6848705126136028,11.3,13.0,1.6999999999999993,7,58,19,864342,
12.3,12.4,1.039230484541327,11.2,13.0,1.8000000000000007,12.26,0.926282894152753,11.2,13.0,1.8000000000000007,12.214285714285714,0.7625146368618583,11.2,13.0,1.8000000000000007,7,58,19,965017,
11.8,12.166666666666666,0.9073771725877471,11.2,13.0,1.8000000000000007,12.46,0.7602631123499288,11.2,13.0,1.8000000000000007,12.257142857142858,0.756873267368549,11.2,13.0,1.8000000000000007,7,58,20,65922,
12.2,11.766666666666667,0.5507570547286109,11.2,12.3,1.1000000000000014,12.26,0.7797435475847172,11.2,13.0,1.8000000000000007,12.200000000000001,0.7767453465154031,11.2,13.0,1.8000000000000007,7,58,20,166620,
12.3,12.1,0.2645751311064588,11.8,12.3,0.5,12.1,0.6633249580710802,11.2,13.0,1.8000000000000007,12.32857142857143,0.6701101544131527,11.2,13.0,1.8000000000000007,7,58,20,267345,
11.5,12.1,0.2645751311064588,11.8,12.3,0.5,11.96,0.47222875812470416,11.2,12.3,1.1000000000000014,12.257142857142858,0.6373307431706683,11.2,13.0,1.8000000000000007,7,58,20,367696,
11.5,12.0,0.43588989435406744,11.5,12.3,0.8000000000000007,12.02,0.35637059362410933,11.5,12.3,0.8000000000000007,12.042857142857143,0.5968169536721258,11.2,13.0,1.8000000000000007,7,58,20,468239,
11.4,11.766666666666667,0.46188021535170104,11.5,12.3,0.8000000000000007,11.86,0.3781534080237808,11.5,12.3,0.8000000000000007,11.82857142857143,0.4461475305855893,11.2,12.3,1.1000000000000014,7,58,20,568748,
12.4,11.466666666666667,0.05773502691896237,11.4,11.5,0.09999999999999964,11.78,0.432434966208793,11.4,12.3,0.9000000000000004,11.857142857142858,0.40355562548072965,11.4,12.3,0.9000000000000004,7,58,20,669381,
12.2,11.766666666666667,0.5507570547286104,11.4,12.4,1.0,11.82,0.48682645778552364,11.4,12.4,1.0,11.871428571428572,0.4231401884099631,11.4,12.4,1.0,7,58,20,770095,
12.7,12.0,0.5291502622129179,11.4,12.4,1.0,11.8,0.46368092477478506,11.4,12.4,1.0,11.928571428571429,0.4386125310350268,11.4,12.4,1.0,7,58,20,870688,
12.8,12.433333333333334,0.25166114784235827,12.2,12.7,0.5,12.04,0.5683308895353126,11.4,12.7,1.299999999999999,12.0,0.5228129047119372,11.4,12.7,1.299999999999999,7,58,20,971686,
12.1,12.566666666666666,0.32145502536643233,12.2,12.8,0.6000000000000014,12.3,0.5567764362830021,11.4,12.8,1.4000000000000004,12.071428571428571,0.5992058236095665,11.4,12.8,1.4000000000000004,7,58,21,72441,
11.3,12.533333333333333,0.37859388972001856,12.1,12.8,0.7000000000000011,12.44,0.3049590136395384,12.1,12.8,0.7000000000000011,12.157142857142857,0.5442338432975996,11.4,12.8,1.4000000000000004,7,58,21,172924,
12.3,12.066666666666666,0.7505553499465134,11.3,12.8,1.5,12.22,0.597494769851586,11.3,12.8,1.5,12.128571428571428,0.5879747322073334,11.3,12.8,1.5,7,58,21,273522,
12.3,11.9,0.5291502622129179,11.3,12.3,1.0,12.24,0.5983310120660634,11.3,12.8,1.5,12.257142857142858,0.492805380304581,11.3,12.8,1.5,7,58,21,374085,
12.9,11.966666666666667,0.5773502691896257,11.3,12.3,1.0,12.16,0.5458937625582473,11.3,12.8,1.5,12.242857142857144,0.4894116973712514,11.3,12.8,1.5,7,58,21,474507,
12.4,12.5,0.34641016151377524,12.3,12.9,0.5999999999999996,12.18,0.5761944116355172,11.3,12.9,1.5999999999999996,12.342857142857143,0.5472876844254851,11.3,12.9,1.5999999999999996,7,58,21,575391,
12.8,12.533333333333333,0.3214550253664317,12.3,12.9,0.5999999999999996,12.24,0.5813776741499452,11.3,12.9,1.5999999999999996,12.3,0.5259911279353167,11.3,12.9,1.5999999999999996,7,58,21,676206,
11.8,12.700000000000001,0.26457513110645914,12.4,12.9,0.5,12.540000000000001,0.2880972058177586,12.3,12.9,0.5999999999999996,12.3,0.5259911279353167,11.3,12.9,1.5999999999999996,7,58,21,776841,
11.4,12.333333333333334,0.5033222956847166,11.8,12.8,1.0,12.440000000000001,0.43931765272977585,11.8,12.9,1.0999999999999996,12.257142857142858,0.5563486402641867,11.3,12.9,1.5999999999999996,7,58,21,877431,
12.4,12.0,0.721110255092798,11.4,12.8,1.4000000000000004,12.26,0.6465291950097846,11.4,12.9,1.5,12.271428571428572,0.5282495802626056,11.4,12.9,1.5,7,58,21,978117,
11.4,11.866666666666667,0.5033222956847166,11.4,12.4,1.0,12.16,0.5549774770204644,11.4,12.8,1.4000000000000004,12.285714285714286,0.530498417932204,11.4,12.9,1.5,7,58,22,78684,
12.4,11.733333333333334,0.5773502691896257,11.4,12.4,1.0,11.96,0.6228964600958976,11.4,12.8,1.4000000000000004,12.157142857142858,0.6267831705280088,11.4,12.9,1.5,7,58,22,179353,
11.6,12.066666666666666,0.5773502691896257,11.4,12.4,1.0,11.88,0.5019960159204453,11.4,12.4,1.0,12.085714285714285,0.5520524474738834,11.4,12.8,1.4000000000000004,7,58,22,280073,
12.0,11.8,0.5291502622129183,11.4,12.4,1.0,11.84,0.5176871642217915,11.4,12.4,1.0,11.971428571428572,0.5589105048046177,11.4,12.8,1.4000000000000004,7,58,22,380776,
11.8,12.0,0.40000000000000036,11.6,12.4,0.8000000000000007,11.96,0.4560701700396553,11.4,12.4,1.0,11.857142857142858,0.427617987059879,11.4,12.4,1.0,7,58,22,481468,
12.9,11.8,0.20000000000000018,11.6,12.0,0.40000000000000036,11.84,0.38470768123342697,11.4,12.4,1.0,11.857142857142858,0.427617987059879,11.4,12.4,1.0,7,58,22,582166,
11.7,12.233333333333334,0.5859465277082315,11.8,12.9,1.0999999999999996,12.14,0.5176871642217915,11.6,12.9,1.3000000000000007,12.071428571428571,0.5250850271282602,11.4,12.9,1.5,7,58,22,682884,
12.2,12.133333333333333,0.6658328118479395,11.7,12.9,1.200000000000001,12.0,0.524404424085076,11.6,12.9,1.3000000000000007,11.971428571428572,0.5186980037050646,11.4,12.9,1.5,7,58,22,783506,
12.3,12.266666666666666,0.6027713773341714,11.7,12.9,1.200000000000001,12.12,0.476445169982864,11.7,12.9,1.200000000000001,12.085714285714285,0.4561745697594708,11.6,12.9,1.3000000000000007,7,58,22,884164,
12.9,12.066666666666666,0.32145502536643233,11.7,12.3,0.6000000000000014,12.18,0.476445169982864,11.7,12.9,1.200000000000001,12.071428571428571,0.4461475305855892,11.6,12.9,1.3000000000000007,7,58,22,984818,
12.1,12.466666666666667,0.37859388972001856,12.2,12.9,0.7000000000000011,12.4,0.509901951359279,11.7,12.9,1.200000000000001,12.257142857142858,0.48599431703516494,11.7,12.9,1.200000000000001,7,58,23,85408,
12.6,12.433333333333334,0.41633319989322676,12.1,12.9,0.8000000000000007,12.24,0.43358966777357644,11.7,12.9,1.200000000000001,12.271428571428572,0.4785891965429425,11.7,12.9,1.200000000000001,7,58,23,186134,
11.2,12.533333333333333,0.40414518843273833,12.1,12.9,0.8000000000000007,12.42,0.32710854467592276,12.1,12.9,0.8000000000000007,12.385714285714286,0.44131837120372075,11.7,12.9,1.200000000000001,7,58,23,286717,
12.5,11.966666666666667,0.7094598884597589,11.2,12.6,1.4000000000000004,12.22,0.6457553716385179,11.2,12.9,1.700000000000001,12.142857142857142,0.5623081683476389,11.2,12.9,1.700000000000001,7,58,23,387076,
12.0,12.1,0.7810249675906658,11.2,12.6,1.4000000000000004,12.26,0.6580273550544844,11.2,12.9,1.700000000000001,12.257142857142856,0.5380741673076397,11.2,12.9,1.700000000000001,7,58,23,487636,
12.2,11.9,0.6557438524302004,11.2,12.5,1.3000000000000007,12.08,0.5540758070878029,11.2,12.6,1.4000000000000004,12.228571428571428,0.5468524655221181,11.2,12.9,1.700000000000001,7,58,23,588191,
12.9,12.233333333333333,0.2516611478423584,12.0,12.5,0.5,12.1,0.5567764362830023,11.2,12.6,1.4000000000000004,12.214285714285714,0.5459809869356609,11.2,12.9,1.700000000000001,7,58,23,688678,
12.1,12.366666666666667,0.47258156262526113,12.0,12.9,0.9000000000000004,12.16,0.6348228099241555,11.2,12.9,1.700000000000001,12.214285714285714,0.5459809869356609,11.2,12.9,1.700000000000001,7,58,23,789311,
12.0,12.4,0.43588989435406783,12.1,12.9,0.8000000000000007,12.34,0.3646916505762096,12.0,12.9,0.9000000000000004,12.214285714285714,0.5459809869356609,11.2,12.9,1.700000000000001,7,58,23,890030,
12.7,12.333333333333334,0.493288286231625,12.0,12.9,0.9000000000000004,12.24,0.37815340802378095,12.0,12.9,0.9000000000000004,12.128571428571428,0.5219012860502957,11.2,12.9,1.700000000000001,7,58,23,990812,
12.6,12.266666666666666,0.3785938897200179,12.0,12.7,0.6999999999999993,12.379999999999999,0.3962322551231791,12.0,12.9,0.9000000000000004,12.342857142857143,0.359894164336975,12.0,12.9,0.9000000000000004,7,58,24,91303,
12.3,12.433333333333334,0.3785938897200179,12.0,12.7,0.6999999999999993,12.459999999999999,0.39115214431215894,12.0,12.9,0.9000000000000004,12.357142857142858,0.3690399384761441,12.0,12.9,0.9000000000000004,7,58,24,192023,
12.9,12.533333333333333,0.20816659994661255,12.3,12.7,0.3999999999999986,12.34,0.3049590136395379,12.0,12.7,0.6999999999999993,12.4,0.3366501646120693,12.0,12.9,0.9000000000000004,7,58,24,292753,
11.1,12.6,0.2999999999999998,12.3,12.9,0.5999999999999996,12.5,0.3535533905932736,12.0,12.9,0.9000000000000004,12.5,0.3696845502136473,12.0,12.9,0.9000000000000004,7,58,24,393385,
12.9,12.1,0.9165151389911684,11.1,12.9,1.8000000000000007,12.32,0.7155417527999328,11.1,12.9,1.8000000000000007,12.242857142857142,0.599603043290984,11.1,12.9,1.8000000000000007,7,58,24,494061,
12.1,12.3,1.039230484541327,11.1,12.9,1.8000000000000007,12.36,0.7469939758793241,11.1,12.9,1.8000000000000007,12.357142857142858,0.6425396041156863,11.1,12.9,1.8000000000000007,7,58,24,594623,
12.7,12.033333333333333,0.9018499505645792,11.1,12.9,1.8000000000000007,12.26,0.7402702209328702,11.1,12.9,1.8000000000000007,12.371428571428572,0.6343350474165467,11.1,12.9,1.8000000000000007,7,58,24,695558,
11.3,12.566666666666666,0.41633319989322676,12.1,12.9,0.8000000000000007,12.34,0.7668115805072327,11.1,12.9,1.8000000000000007,12.371428571428572,0.6343350474165467,11.1,12.9,1.8000000000000007,7,58,24,796476,
12.4,12.033333333333333,0.7023769168568486,11.3,12.7,1.3999999999999986,12.02,0.8074651695274538,11.1,12.9,1.8000000000000007,12.185714285714285,0.7380798769522882,11.1,12.9,1.8000000000000007,7,58,24,897331,
